season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
2425,Newcastle Utd,Lewis Hall,ENG,DF,20-068,2004,11,8,786,8.7,0,1,1,0,0,0,3,0,0.0,0.0,1.8,1.8,15,52,21,0.0,0.11,0.11,0.0,0.11,0.0,0.21,0.21,0.0,0.21
2425,Newcastle Utd,Lloyd Kelly,ENG,DF,26-040,1998,7,3,208,2.3,0,1,1,0,0,0,1,0,0.2,0.2,0.5,0.6,0,6,2,0.0,0.43,0.43,0.0,0.43,0.08,0.2,0.28,0.08,0.28
2425,Newcastle Utd,Miguel Almirón,PAR,FW,30-279,1994,5,1,105,1.2,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.5,1,5,10,0.0,0.0,0.0,0.0,0.0,0.31,0.15,0.46,0.31,0.46
2425,Newcastle Utd,Nick Pope,ENG,GK,32-210,1992,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,Newcastle Utd,Sandro Tonali,ITA,MF,24-191,2000,9,4,410,4.6,0,1,1,0,0,0,3,0,0.7,0.7,0.3,1.0,4,15,12,0.0,0.22,0.22,0.0,0.22,0.16,0.06,0.22,0.16,0.22
2425,Newcastle Utd,Sean Longstaff,ENG,MF,27-016,1997,10,6,514,5.7,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.6,3,28,10,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1
2425,Newcastle Utd,Valentino Livramento,ENG,DF,22-003,2002,11,8,710,7.9,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,14,27,28,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
2425,Newcastle Utd,William Osula,DEN,"FW,MF",21-103,2003,4,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,Nott'ham Forest,Anthony Elanga,SWE,FW,22-202,2002,11,8,647,7.2,0,2,2,0,0,0,1,0,0.7,0.7,1.1,1.8,22,15,48,0.0,0.28,0.28,0.0,0.28,0.1,0.15,0.25,0.1,0.25
2425,Nott'ham Forest,Callum Hudson-Odoi,ENG,FW,24-008,2000,11,9,785,8.7,2,0,2,2,0,0,1,0,1.0,1.0,1.0,2.0,49,24,75,0.23,0.0,0.23,0.23,0.23,0.11,0.12,0.23,0.11,0.23
2425,Nott'ham Forest,Chris Wood,NZL,FW,32-344,1991,11,11,889,9.9,8,0,8,7,1,1,1,0,4.5,3.7,1.0,4.7,6,10,27,0.81,0.0,0.81,0.71,0.71,0.46,0.1,0.55,0.38,0.47
2425,Nott'ham Forest,Danilo,BRA,MF,23-200,2001,1,1,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,Nott'ham Forest,Elliot Anderson,ENG,"MF,FW",22-009,2002,11,8,629,7.0,0,3,3,0,0,0,3,0,0.8,0.8,1.6,2.4,17,31,31,0.0,0.43,0.43,0.0,0.43,0.11,0.23,0.34,0.11,0.34
2425,Nott'ham Forest,Eric da Silva Moreira,GER,DF,18-196,2006,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,Nott'ham Forest,Harry Toffolo,ENG,DF,29-088,1995,1,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
2425,Nott'ham Forest,Ibrahim Sangaré,CIV,MF,26-349,1997,3,3,212,2.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,8,2,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01
2425,Nott'ham Forest,James Ward-Prowse,ENG,MF,30-014,1994,5,4,289,3.2,0,0,0,0,0,0,2,1,0.1,0.1,0.0,0.1,1,12,1,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02
2425,Nott'ham Forest,Jota Silva,POR,"FW,MF",25-106,1999,10,0,219,2.4,0,1,1,0,0,0,1,0,0.3,0.3,0.7,1.0,11,7,15,0.0,0.41,0.41,0.0,0.41,0.1,0.31,0.41,0.1,0.41
2425,Nott'ham Forest,Matz Sels,BEL,GK,32-263,1992,11,11,990,11.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,Nott'ham Forest,Morato,BRA,DF,23-138,2001,5,0,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,Nott'ham Forest,Morgan Gibbs-White,ENG,MF,24-293,2000,8,8,626,7.0,1,0,1,1,0,0,3,1,1.1,1.1,1.0,2.1,16,35,29,0.14,0.0,0.14,0.14,0.14,0.16,0.14,0.3,0.16,0.3
2425,Nott'ham Forest,Murillo,BRA,DF,22-134,2002,11,11,990,11.0,1,0,1,1,0,0,1,0,0.5,0.5,0.8,1.3,9,34,2,0.09,0.0,0.09,0.09,0.09,0.04,0.07,0.12,0.04,0.12
2425,Nott'ham Forest,Neco Williams,WAL,DF,23-216,2001,9,3,374,4.2,0,0,0,0,0,0,3,0,0.6,0.6,0.3,0.9,10,7,18,0.0,0.0,0.0,0.0,0.0,0.14,0.06,0.21,0.14,0.21
2425,Nott'ham Forest,Nicolás Domínguez,ARG,"MF,FW",26-140,1998,9,6,520,5.8,0,0,0,0,0,0,3,0,0.7,0.7,0.0,0.8,7,24,7,0.0,0.0,0.0,0.0,0.0,0.12,0.01,0.13,0.12,0.13
2425,Nott'ham Forest,Nikola Milenković,SRB,DF,27-034,1997,10,10,900,10.0,0,1,1,0,0,0,1,0,1.6,1.6,0.2,1.9,2,16,1,0.0,0.1,0.1,0.0,0.1,0.16,0.02,0.19,0.16,0.19
2425,Nott'ham Forest,Ola Aina,NGA,DF,28-038,1996,11,11,951,10.6,1,0,1,1,0,0,1,0,0.1,0.1,0.4,0.5,25,47,19,0.09,0.0,0.09,0.09,0.09,0.01,0.03,0.05,0.01,0.05
2425,Nott'ham Forest,Ramón Sosa,PAR,"MF,FW",25-076,1999,7,0,100,1.1,1,0,1,1,0,0,0,0,0.7,0.7,0.3,1.0,6,4,10,0.9,0.0,0.9,0.9,0.9,0.62,0.26,0.89,0.62,0.89
2425,Nott'ham Forest,Ryan Yates,ENG,MF,26-360,1997,11,7,809,9.0,1,0,1,1,0,0,3,0,1.3,1.3,0.7,2.0,11,23,8,0.11,0.0,0.11,0.11,0.11,0.14,0.08,0.22,0.14,0.22
2425,Nott'ham Forest,Taiwo Awoniyi,NGA,FW,27-095,1997,8,1,112,1.2,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,3,1,8,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35
2425,Nott'ham Forest,Willy Boly,CIV,DF,33-286,1991,2,1,91,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
2425,Nott'ham Forest,Álex Moreno,ESP,DF,31-160,1993,8,8,613,6.8,0,1,1,0,0,0,2,0,0.1,0.1,1.0,1.1,16,26,20,0.0,0.15,0.15,0.0,0.15,0.02,0.14,0.16,0.02,0.16
2425,Southampton,Aaron Ramsdale,ENG,GK,26-185,1998,9,9,810,9.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,Southampton,Adam Armstrong,ENG,"FW,MF",27-279,1997,8,5,456,5.1,1,0,1,1,0,0,2,0,1.2,1.2,0.2,1.4,10,9,45,0.2,0.0,0.2,0.2,0.2,0.24,0.03,0.27,0.24,0.27
2425,Southampton,Adam Lallana,ENG,MF,36-189,1988,7,4,279,3.1,0,2,2,0,0,0,3,0,0.2,0.2,0.9,1.0,5,21,8,0.0,0.65,0.65,0.0,0.65,0.05,0.28,0.33,0.05,0.33
2425,Southampton,Alex McCarthy,ENG,GK,34-348,1989,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,Southampton,Ben Brereton,CHI,FW,25-211,1999,7,4,407,4.5,0,0,0,0,0,0,1,0,0.9,0.9,0.1,1.0,11,8,39,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.22,0.2,0.22
2425,Southampton,Cameron Archer,ENG,FW,23-117,2001,11,6,598,6.6,2,0,2,2,0,1,0,0,3.5,2.7,0.2,2.9,9,4,25,0.3,0.0,0.3,0.3,0.3,0.53,0.03,0.56,0.41,0.44
2425,Southampton,Carlos Alcaraz,ARG,MF,21-351,2002,1,0,10,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,6,1,0.0,0.0,0.0,0.0,0.0,0.62,0.86,1.48,0.62,1.48
2425,Southampton,Charlie Taylor,ENG,DF,31-058,1993,5,2,209,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
2425,Southampton,Flynn Downes,ENG,MF,25-300,1999,10,10,896,10.0,0,0,0,0,0,0,4,0,0.5,0.5,0.9,1.3,15,40,18,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.13,0.05,0.13
2425,Southampton,Jack Stephens,ENG,DF,30-293,1994,7,7,575,6.4,0,0,0,0,0,0,1,1,0.2,0.2,0.1,0.4,11,41,1,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06
2425,Southampton,James Bree,ENG,DF,27-035,1997,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07
2425,Southampton,Jan Bednarek,POL,DF,28-217,1996,11,11,980,10.9,0,0,0,0,0,0,3,0,0.0,0.0,0.4,0.5,4,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
2425,Southampton,Joe Aribo,NGA,MF,28-117,1996,10,6,599,6.7,1,0,1,1,0,0,0,0,1.3,1.3,0.7,1.9,18,25,28,0.15,0.0,0.15,0.15,0.15,0.19,0.1,0.29,0.19,0.29
2425,Southampton,Kamaldeen Sulemana,GHA,"FW,MF",22-274,2002,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1
2425,Southampton,Kyle Walker-Peters,ENG,DF,27-216,1997,9,9,800,8.9,0,1,1,0,0,0,2,0,0.2,0.2,0.9,1.1,37,41,24,0.0,0.11,0.11,0.0,0.11,0.03,0.1,0.12,0.03,0.12
2425,Southampton,Lesley Ugochukwu,FRA,MF,20-234,2004,5,2,172,1.9,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,4,3,1,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.21,0.11,0.21
2425,Southampton,Mateus Fernandes,POR,MF,20-128,2004,10,8,707,7.9,0,1,1,0,0,0,3,0,0.7,0.7,1.0,1.7,26,42,28,0.0,0.13,0.13,0.0,0.13,0.08,0.13,0.22,0.08,0.22
2425,Southampton,Maxwel Cornet,CIV,FW,28-049,1996,2,1,72,0.8,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,1,0,5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
2425,Southampton,Paul Onuachu,NGA,FW,30-171,1994,5,0,63,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,2,2,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.11,0.08,0.11
2425,Southampton,Ross Stewart,SCO,"FW,MF",28-127,1996,4,1,132,1.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,1,5,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08
2425,Southampton,Ryan Fraser,SCO,FW,30-265,1994,4,2,141,1.6,0,0,0,0,0,0,0,1,0.0,0.0,0.1,0.1,4,1,7,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07
2425,Southampton,Ryan Manning,IRL,"DF,FW",28-154,1996,5,5,329,3.7,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.6,2,1,29,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.16,0.01,0.16
2425,Southampton,Samuel Amo-Ameyaw,ENG,DF,18-120,2006,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.18,0.62,0.8,0.18,0.8
2425,Southampton,Samuel Edozie,ENG,"DF,FW",21-292,2003,2,0,65,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,6,4,23,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14
2425,Southampton,Taylor Harwood-Bellis,ENG,DF,22-290,2002,11,10,860,9.6,1,0,1,1,0,0,4,0,1.2,1.2,0.4,1.6,4,34,5,0.1,0.0,0.1,0.1,0.1,0.12,0.04,0.16,0.12,0.16
2425,Southampton,Tyler Dibling,ENG,"FW,MF",18-248,2006,11,6,570,6.3,1,0,1,1,0,0,4,0,1.0,1.0,0.8,1.7,30,24,40,0.16,0.0,0.16,0.16,0.16,0.15,0.12,0.27,0.15,0.27
2425,Southampton,William Smallbone,IRL,MF,24-268,2000,4,3,241,2.7,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,2,8,12,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.23,0.11,0.23
2425,Southampton,Yukinari Sugawara,JPN,DF,24-140,2000,10,8,668,7.4,1,1,2,1,0,0,2,0,0.3,0.3,1.5,1.8,12,35,28,0.13,0.13,0.27,0.13,0.27,0.04,0.21,0.25,0.04,0.25
2425,Tottenham,Archie Gray,ENG,"MF,DF",18-248,2006,5,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,Tottenham,Ben Davies,WAL,DF,31-205,1993,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,Tottenham,Brennan Johnson,WAL,FW,23-176,2001,11,10,866,9.6,4,0,4,4,0,0,2,0,5.2,5.2,0.7,5.9,31,28,99,0.42,0.0,0.42,0.42,0.42,0.54,0.07,0.61,0.54,0.61
2425,Tottenham,Cristian Romero,ARG,DF,26-202,1998,11,11,960,10.7,1,0,1,1,0,0,1,0,1.1,1.1,0.5,1.6,10,48,2,0.09,0.0,0.09,0.09,0.09,0.1,0.05,0.15,0.1,0.15
2425,Tottenham,Dejan Kulusevski,SWE,"MF,FW",24-204,2000,11,10,859,9.5,2,2,4,2,0,0,3,0,1.4,1.4,2.8,4.1,43,52,76,0.21,0.21,0.42,0.21,0.42,0.14,0.29,0.43,0.14,0.43
2425,Tottenham,Destiny Udogie,ITA,DF,21-353,2002,11,11,915,10.2,0,1,1,0,0,0,2,0,0.3,0.3,1.2,1.5,26,64,60,0.0,0.1,0.1,0.0,0.1,0.03,0.12,0.15,0.03,0.15
2425,Tottenham,Djed Spence,ENG,DF,24-098,2000,3,0,64,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,Tottenham,Dominic Solanke,ENG,FW,27-062,1997,9,9,797,8.9,4,1,5,4,0,0,0,0,5.5,5.5,0.8,6.2,15,21,43,0.45,0.11,0.56,0.45,0.56,0.62,0.09,0.7,0.62,0.7
2425,Tottenham,Guglielmo Vicario,ITA,GK,28-039,1996,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,Tottenham,James Maddison,ENG,MF,27-358,1996,11,9,685,7.6,3,3,6,3,0,0,2,0,2.4,2.4,1.9,4.3,16,70,44,0.39,0.39,0.79,0.39,0.79,0.31,0.25,0.56,0.31,0.56
2425,Tottenham,Lucas Bergvall,SWE,"MF,FW",18-287,2006,5,0,51,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,1,4,3,0.0,0.0,0.0,0.0,0.0,0.14,0.34,0.48,0.14,0.48
2425,Tottenham,Micky van de Ven,NED,DF,23-210,2001,8,8,710,7.9,0,2,2,0,0,0,4,0,0.2,0.2,1.2,1.4,8,42,1,0.0,0.25,0.25,0.0,0.25,0.03,0.15,0.18,0.03,0.18
2425,Tottenham,Mikey Moore,ENG,FW,17-096,2007,4,1,85,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,3,12,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
2425,Tottenham,Pape Matar Sarr,SEN,MF,22-062,2002,11,4,445,4.9,0,2,2,0,0,0,1,0,0.7,0.7,1.2,1.9,10,37,20,0.0,0.4,0.4,0.0,0.4,0.15,0.23,0.38,0.15,0.38
2425,Tottenham,Pedro Porro,ESP,DF,25-063,1999,11,11,986,11.0,1,1,2,1,0,0,2,0,0.7,0.7,1.3,2.0,33,66,44,0.09,0.09,0.18,0.09,0.18,0.06,0.12,0.18,0.06,0.18
2425,Tottenham,Radu Drăgușin,ROU,DF,22-286,2002,4,3,280,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,13,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
2425,Tottenham,Richarlison,BRA,FW,27-189,1997,5,0,90,1.0,0,1,1,0,0,0,1,0,0.2,0.2,0.8,1.0,4,5,12,0.0,1.0,1.0,0.0,1.0,0.19,0.76,0.95,0.19,0.95
2425,Tottenham,Rodrigo Bentancur,URU,MF,27-143,1997,10,7,535,5.9,1,0,1,1,0,0,4,0,0.7,0.7,0.1,0.8,5,40,3,0.17,0.0,0.17,0.17,0.17,0.11,0.01,0.13,0.11,0.13
2425,Tottenham,Son Heung-min,KOR,FW,32-130,1992,8,8,664,7.4,3,3,6,3,0,0,0,0,1.9,1.9,3.1,5.0,33,48,107,0.41,0.41,0.81,0.41,0.81,0.26,0.42,0.68,0.26,0.68
2425,Tottenham,Timo Werner,GER,"FW,MF",28-254,1996,8,2,269,3.0,0,1,1,0,0,0,0,0,0.9,0.9,0.2,1.1,27,17,54,0.0,0.33,0.33,0.0,0.33,0.32,0.05,0.37,0.32,0.37
2425,Tottenham,Wilson Odobert,FRA,FW,19-353,2004,3,2,162,1.8,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,13,10,18,0.0,0.0,0.0,0.0,0.0,0.23,0.03,0.27,0.23,0.27
2425,Tottenham,Yves Bissouma,MLI,MF,28-077,1996,8,4,401,4.5,2,0,2,2,0,0,2,0,0.3,0.3,0.2,0.5,8,32,0,0.45,0.0,0.45,0.45,0.45,0.06,0.04,0.1,0.06,0.1
2425,West Ham,Aaron Cresswell,ENG,DF,34-336,1989,4,0,29,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.22,0.11,0.22
2425,West Ham,Aaron Wan-Bissaka,ENG,DF,26-355,1997,10,9,815,9.1,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,30,38,37,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.04,0.01,0.04
2425,West Ham,Alphonse Areola,FRA,GK,31-262,1993,8,8,675,7.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,West Ham,Andy Irving,SCO,MF,24-186,2000,3,0,31,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1
2425,West Ham,Carlos Soler,ESP,"MF,FW",27-318,1997,8,1,268,3.0,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.4,5,12,6,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.12,0.08,0.12
2425,West Ham,Crysencio Summerville,NED,"MF,FW",23-016,2001,10,3,346,3.8,1,0,1,1,0,0,1,0,0.9,0.9,0.6,1.5,11,7,29,0.26,0.0,0.26,0.26,0.26,0.24,0.15,0.39,0.24,0.39
2425,West Ham,Danny Ings,ENG,"FW,MF",32-115,1992,5,0,75,0.8,1,1,2,1,0,0,0,0,1.0,1.0,0.5,1.5,2,0,8,1.2,1.2,2.4,1.2,2.4,1.22,0.63,1.85,1.22,1.85
2425,West Ham,Edson Álvarez,MEX,"MF,DF",27-022,1997,8,5,408,4.5,0,0,0,0,0,0,4,1,0.1,0.1,0.1,0.2,4,17,3,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
2425,West Ham,Emerson Palmieri,ITA,DF,30-104,1994,11,11,851,9.5,0,0,0,0,0,0,3,0,1.0,1.0,0.8,1.8,14,23,42,0.0,0.0,0.0,0.0,0.0,0.1,0.08,0.19,0.1,0.19
2425,West Ham,Guido Rodríguez,ARG,MF,30-217,1994,11,11,799,8.9,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,2,24,4,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
2425,West Ham,James Ward-Prowse,ENG,MF,30-014,1994,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,West Ham,Jarrod Bowen,ENG,"MF,FW",27-331,1996,11,11,966,10.7,3,2,5,2,1,1,0,0,1.9,1.2,2.9,4.2,42,43,62,0.28,0.19,0.47,0.19,0.37,0.18,0.27,0.46,0.11,0.39
2425,West Ham,Jean-Clair Todibo,FRA,DF,24-321,1999,8,5,503,5.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,7,1,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02
2425,West Ham,Konstantinos Mavropanos,GRE,DF,26-340,1997,9,7,650,7.2,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,7,17,2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
2425,West Ham,Lucas Paquetá,BRA,MF,27-080,1997,11,10,811,9.0,2,0,2,1,1,1,4,0,2.1,1.3,1.2,2.6,8,54,27,0.22,0.0,0.22,0.11,0.11,0.24,0.13,0.37,0.15,0.28
2425,West Ham,Luis Guilherme,BRA,MF,18-280,2006,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,West Ham,Max Kilman,ENG,DF,27-176,1997,11,11,990,11.0,0,1,1,0,0,0,3,0,0.7,0.7,0.3,0.9,12,46,2,0.0,0.09,0.09,0.0,0.09,0.06,0.03,0.09,0.06,0.09
2425,West Ham,Michail Antonio,JAM,FW,34-232,1990,11,9,669,7.4,1,1,2,1,0,0,1,0,1.9,1.9,1.6,3.5,20,14,44,0.13,0.13,0.27,0.13,0.27,0.26,0.22,0.48,0.26,0.48
2425,West Ham,Mohammed Kudus,GHA,"MF,FW",24-105,2000,8,8,663,7.4,2,0,2,2,0,0,0,1,2.8,2.8,0.8,3.6,37,20,66,0.27,0.0,0.27,0.27,0.27,0.38,0.11,0.49,0.38,0.49
2425,West Ham,Niclas Füllkrug,GER,FW,31-280,1993,3,0,66,0.7,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,0,3,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35
2425,West Ham,Tomáš Souček,CZE,MF,29-262,1995,10,7,654,7.3,2,0,2,2,0,0,3,0,2.0,2.0,0.4,2.4,2,27,19,0.28,0.0,0.28,0.28,0.28,0.27,0.06,0.33,0.27,0.33
2425,West Ham,Vladimír Coufal,CZE,DF,32-085,1992,5,2,224,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,4,7,6,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05
2425,West Ham,Łukasz Fabiański,POL,GK,39-211,1985,4,3,315,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,Wolves,André,BRA,MF,23-122,2001,7,5,363,4.0,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,0,10,0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.05,0.02,0.05
2425,Wolves,Carlos Forbs,POR,"MF,FW",20-241,2004,5,1,179,2.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,8,7,21,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07
2425,Wolves,Chiquinho,POR,MF,24-284,2000,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.0,0.42
2425,Wolves,Craig Dawson,ENG,DF,34-193,1990,10,8,751,8.3,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,5,16,5,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06
2425,Wolves,Daniel Podence,POR,"MF,FW",29-025,1995,2,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
2425,Wolves,Gonçalo Guedes,POR,"FW,MF",27-352,1996,8,0,129,1.4,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,3,5,12,0.0,0.7,0.7,0.0,0.7,0.08,0.22,0.3,0.08,0.3
2425,Wolves,Hwang Hee-chan,KOR,"FW,MF",28-294,1996,6,2,256,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,5,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
2425,Wolves,Jean-Ricner Bellegarde,FRA,"MF,FW",26-141,1998,10,6,476,5.3,1,1,2,1,0,0,2,0,0.3,0.3,0.3,0.6,13,6,26,0.19,0.19,0.38,0.19,0.38,0.06,0.06,0.12,0.06,0.12
